scanned 1692 files, 19341 fragments, 319471 candidate pairs
  src/slic3r/GUI/Gizmos/GLGizmoBrimEars.cpp:730-756  <->  src/slic3r/GUI/Gizmos/GLGizmoSeam.cpp:160-182  (STRUCTURAL, weighted=0.875052, line=0.708333)
  sandboxes/opencsg/Engine.cpp:21-36  <->  src/slic3r/GUI/3DScene.cpp:48-69  (STRUCTURAL, weighted=0.874169, line=0.714286)
  src/libslic3r/EdgeGrid.cpp:1339-1380  <->  src/libslic3r/Support/SupportMaterial.cpp:255-296  (STRUCTURAL, weighted=0.873667, line=0.846154)
  src/slic3r/GUI/Gizmos/GLGizmoBrimEars.cpp:730-756  <->  src/slic3r/GUI/Gizmos/GLGizmoMeasure.cpp:2210-2233  (STRUCTURAL, weighted=0.869419, line=0.68)
  sandboxes/opencsg/Engine.cpp:110-123  <->  src/slic3r/GUI/3DScene.hpp:175-189  (STRUCTURAL, weighted=0.865832, line=0.923077)
  src/slic3r/GUI/Widgets/AxisCtrlButton.cpp:297-303  <->  src/slic3r/GUI/Widgets/Button.cpp:409-416  (STRUCTURAL, weighted=0.865308, line=0.666667)
  src/slic3r/GUI/TabButton.cpp:218-224  <->  src/slic3r/GUI/Widgets/Button.cpp:409-416  (STRUCTURAL, weighted=0.865308, line=0.875)
  src/slic3r/GUI/SelectMachine.cpp:3864-3872  <->  src/slic3r/GUI/SyncAmsInfoDialog.cpp:2283-2294  (STRUCTURAL, weighted=0.860841, line=0.9)
  src/ag/customcut/ColorCutAttributeTransfer.cpp:375-385  <->  src/slic3r/GUI/Gizmos/GLGizmoBallEraser.cpp:1042-1051  (STRUCTURAL, weighted=0.860768, line=0.9)
  src/slic3r/GUI/Gizmos/GLGizmoMeasure.cpp:2210-2233  <->  src/slic3r/GUI/Gizmos/GLGizmoText.cpp:2474-2502  (STRUCTURAL, weighted=0.85811, line=0.692308)
  src/ag/warpcut/WarpCutCoordinator.cpp:15-26  <->  src/slic3r/GUI/Gizmos/GLGizmoBallEraser.cpp:834-845  (STRUCTURAL, weighted=0.856902, line=0.5)
  src/ag/customcut/ColorCutCoordinator.cpp:18-29  <->  src/slic3r/GUI/Gizmos/GLGizmoBallEraser.cpp:834-845  (STRUCTURAL, weighted=0.856902, line=0.5)
  src/slic3r/GUI/BaseTransparentDPIFrame.cpp:167-174  <->  src/slic3r/GUI/ImageDPIFrame.cpp:118-127  (STRUCTURAL, weighted=0.856802, line=0.875)
  src/libslic3r/ExPolygon.hpp:124-132  <->  src/libslic3r/Polygon.hpp:213-221  (STRUCTURAL, weighted=0.856271, line=0.5)
  src/libslic3r/Fill/FillConcentric.cpp:81-138  <->  src/libslic3r/Fill/FillConcentricInternal.cpp:19-81  (STRUCTURAL, weighted=0.856074, line=0.826923)
  src/slic3r/GUI/Gizmos/GLGizmoSeam.cpp:160-182  <->  src/slic3r/GUI/Gizmos/GLGizmoText.cpp:2474-2502  (STRUCTURAL, weighted=0.855655, line=0.653846)
  src/eigen/Eigen/src/Eigenvalues/RealQZ.h:281-292  <->  src/eigen/Eigen/src/Eigenvalues/RealSchur.h:369-378  (STRUCTURAL, weighted=0.853988, line=0.571429)
  src/slic3r/GUI/Gizmos/GLGizmoBrimEars.cpp:63-81  <->  src/slic3r/GUI/Gizmos/GLGizmoHollow.cpp:71-92  (STRUCTURAL, weighted=0.853822, line=0.55)
  src/slic3r/GUI/TabButton.cpp:218-224  <->  src/slic3r/GUI/Widgets/SideButton.cpp:331-343  (STRUCTURAL, weighted=0.853655, line=0.7)
  src/slic3r/GUI/Widgets/AxisCtrlButton.cpp:297-303  <->  src/slic3r/GUI/Widgets/SideButton.cpp:331-343  (STRUCTURAL, weighted=0.853655, line=0.545455)
  src/slic3r/GUI/Gizmos/GLGizmoBrimEars.cpp:384-414  <->  src/slic3r/GUI/Gizmos/GLGizmoSlaSupports.cpp:386-420  (STRUCTURAL, weighted=0.852334, line=0.583333)
  src/eigen/Eigen/src/Core/Array.h:208-212  <->  src/eigen/Eigen/src/Core/Array.h:218-223  (STRUCTURAL, weighted=0.851482, line=0.571429)
  src/eigen/Eigen/src/Core/Matrix.h:347-351  <->  src/eigen/Eigen/src/Core/Matrix.h:357-362  (STRUCTURAL, weighted=0.851482, line=0.571429)
  src/slic3r/GUI/DeviceManager.cpp:806-810  <->  src/slic3r/GUI/GuiColor.cpp:26-30  (EXACT, weighted=0.85, line=1)
  src/libslic3r/Format/3mf.cpp:3134-3139  <->  src/libslic3r/Format/bbs_3mf.cpp:8068-8073  (EXACT, weighted=0.85, line=1)
  src/ag/customcut/ColorCutCoordinator.cpp:18-29  <->  src/slic3r/GUI/Gizmos/GLGizmoColorCut.cpp:118-132  (STRUCTURAL, weighted=0.846421, line=0.9)
  src/ag/warpcut/WarpCutCoordinator.cpp:15-26  <->  src/slic3r/GUI/Gizmos/GLGizmoColorCut.cpp:118-132  (STRUCTURAL, weighted=0.846421, line=0.9)
  src/slic3r/GUI/Plater.cpp:4317-4330  <->  src/slic3r/Utils/CalibUtils.cpp:149-165  (STRUCTURAL, weighted=0.846327, line=0.733333)
  src/ag/customcut/ColorCutAttributeTransfer.cpp:485-504  <->  src/slic3r/GUI/Gizmos/GLGizmoBallEraser.cpp:1216-1232  (STRUCTURAL, weighted=0.846016, line=0.733333)
  src/slic3r/GUI/SelectMachine.cpp:1368-1432  <->  src/slic3r/GUI/SendMultiMachinePage.cpp:623-704  (STRUCTURAL, weighted=0.844921, line=0.809524)
  src/ag/customcut/ColorCutAttributeTransfer.cpp:390-445  <->  src/slic3r/GUI/Gizmos/GLGizmoBallEraser.cpp:589-641  (STRUCTURAL, weighted=0.843942, line=0.555556)
  src/slic3r/GUI/IMSlider.cpp:784-793  <->  src/slic3r/GUI/PartPlate.cpp:718-728  (STRUCTURAL, weighted=0.841469, line=0.5)
  src/slic3r/GUI/CalibrationPanel.cpp:278-294  <->  src/slic3r/GUI/SelectMachinePop.cpp:425-442  (STRUCTURAL, weighted=0.840877, line=0.8)
  src/slic3r/GUI/Gizmos/GLGizmoMmuSegmentation.cpp:1031-1048  <->  src/slic3r/GUI/Gizmos/GLGizmoSeam.cpp:421-435  (STRUCTURAL, weighted=0.83915, line=0.555556)
  src/slic3r/GUI/Gizmos/GLGizmoFuzzySkin.cpp:479-494  <->  src/slic3r/GUI/Gizmos/GLGizmoMmuSegmentation.cpp:1031-1048  (STRUCTURAL, weighted=0.83915, line=0.555556)
  src/slic3r/GUI/Gizmos/GLGizmoHollow.cpp:301-326  <->  src/slic3r/GUI/Gizmos/GLGizmoSlaSupports.cpp:386-420  (STRUCTURAL, weighted=0.836846, line=0.606061)
  src/slic3r/GUI/CalibrationWizardPresetPage.cpp:1743-1761  <->  src/slic3r/GUI/SendToPrinter.cpp:1348-1363  (STRUCTURAL, weighted=0.836521, line=0.857143)
  src/slic3r/GUI/CalibrationPanel.cpp:599-647  <->  src/slic3r/GUI/Monitor.cpp:482-530  (STRUCTURAL, weighted=0.83528, line=0.536585)
  src/slic3r/Utils/FontUtils.cpp:45-59  <->  src/slic3r/Utils/WxFontUtils.cpp:47-61  (STRUCTURAL, weighted=0.83323, line=0.764706)
  src/slic3r/GUI/MultiMachine.cpp:109-125  <->  src/slic3r/GUI/SelectMachine.cpp:1928-1952  (STRUCTURAL, weighted=0.833021, line=0.764706)
  src/libslic3r/Format/3mf.cpp:957-1016  <->  src/libslic3r/Format/bbs_3mf.cpp:2552-2614  (STRUCTURAL, weighted=0.830334, line=0.638298)
  src/slic3r/GUI/Gizmos/GLGizmoColorCut.cpp:118-132  <->  src/slic3r/GUI/Gizmos/GLGizmoWarpCut.cpp:69-80  (STRUCTURAL, weighted=0.829544, line=0.583333)
  src/libslic3r/ClipperUtils.cpp:275-299  <->  src/libslic3r/RegionExpansion.cpp:411-429  (STRUCTURAL, weighted=0.82743, line=0.5)
  src/slic3r/GUI/Jobs/PrintJob.cpp:102-146  <->  src/slic3r/GUI/Jobs/SendJob.cpp:59-94  (STRUCTURAL, weighted=0.82465, line=0.848485)
  src/slic3r/GUI/Gizmos/GLGizmoFdmSupports.cpp:671-701  <->  src/slic3r/GUI/Gizmos/GLGizmoSeam.cpp:442-466  (STRUCTURAL, weighted=0.823124, line=0.730769)
  src/slic3r/GUI/GUI_App.cpp:1752-1759  <->  src/slic3r/GUI/NetworkTestDialog.cpp:1045-1050  (STRUCTURAL, weighted=0.822549, line=0.555556)
  src/slic3r/GUI/GUI_App.cpp:1752-1759  <->  src/slic3r/GUI/NetworkTestDialog.cpp:905-910  (STRUCTURAL, weighted=0.822549, line=0.555556)
  src/slic3r/GUI/ParamsPanel.cpp:106-128  <->  src/slic3r/GUI/Plater.cpp:18302-18324  (STRUCTURAL, weighted=0.820251, line=0.7)
  src/slic3r/GUI/MultiMachineManagerPage.cpp:62-78  <->  src/slic3r/GUI/MultiMachinePage.cpp:223-235  (STRUCTURAL, weighted=0.819707, line=0.5625)
  src/slic3r/GUI/MultiMachineManagerPage.cpp:62-78  <->  src/slic3r/GUI/MultiTaskManagerPage.cpp:273-285  (STRUCTURAL, weighted=0.819707, line=0.5625)
  src/slic3r/GUI/MultiMachineManagerPage.cpp:62-78  <->  src/slic3r/GUI/SendMultiMachinePage.cpp:138-150  (STRUCTURAL, weighted=0.819707, line=0.5625)
  src/slic3r/GUI/GUI_App.cpp:8012-8039  <->  src/slic3r/GUI/HelioReleaseNote.cpp:197-226  (STRUCTURAL, weighted=0.816063, line=0.555556)
  src/slic3r/GUI/CalibrationWizardPresetPage.cpp:1743-1761  <->  src/slic3r/GUI/MultiMachine.cpp:109-125  (STRUCTURAL, weighted=0.816033, line=0.6875)
  src/slic3r/GUI/SelectMachine.cpp:3218-3271  <->  src/slic3r/GUI/SyncAmsInfoDialog.cpp:2045-2104  (STRUCTURAL, weighted=0.811888, line=0.588235)
  src/slic3r/GUI/CalibrationWizardPresetPage.cpp:301-310  <->  src/slic3r/GUI/CalibrationWizardSavePage.cpp:829-836  (STRUCTURAL, weighted=0.810031, line=0.5)
  src/slic3r/GUI/CalibrationWizardPresetPage.cpp:301-310  <->  src/slic3r/GUI/CalibrationWizardSavePage.cpp:157-164  (STRUCTURAL, weighted=0.810031, line=0.5)
  src/slic3r/GUI/CalibrationWizardPresetPage.cpp:301-310  <->  src/slic3r/GUI/CalibrationWizardSavePage.cpp:1013-1020  (STRUCTURAL, weighted=0.810031, line=0.5)
  src/slic3r/GUI/CalibrationWizardPresetPage.cpp:301-310  <->  src/slic3r/GUI/CalibrationWizardSavePage.cpp:1127-1134  (STRUCTURAL, weighted=0.810031, line=0.5)
  src/slic3r/GUI/GUI_App.cpp:8012-8039  <->  src/slic3r/GUI/ReleaseNote.cpp:2502-2530  (STRUCTURAL, weighted=0.809849, line=0.615385)
  src/libslic3r/Format/3mf.cpp:1563-1587  <->  src/libslic3r/Format/bbs_3mf.cpp:3605-3638  (STRUCTURAL, weighted=0.809737, line=0.653846)
  src/slic3r/GUI/SelectMachine.cpp:1928-1952  <->  src/slic3r/GUI/SendToPrinter.cpp:1348-1363  (STRUCTURAL, weighted=0.80901, line=0.611111)
  src/libslic3r/Print.cpp:60-69  <->  src/libslic3r/SLAPrint.cpp:119-125  (STRUCTURAL, weighted=0.804949, line=0.545455)
  src/slic3r/GUI/NotificationManager.cpp:1260-1276  <->  src/slic3r/GUI/SlicingProgressNotification.cpp:28-49  (STRUCTURAL, weighted=0.804024, line=0.578947)
  src/slic3r/GUI/MultiMachinePage.cpp:482-497  <->  src/slic3r/GUI/MultiTaskManagerPage.cpp:1365-1375  (STRUCTURAL, weighted=0.802452, line=0.5)
  src/slic3r/GUI/MultiMachineManagerPage.cpp:658-667  <->  src/slic3r/GUI/MultiMachinePage.cpp:482-497  (STRUCTURAL, weighted=0.802452, line=0.5)
  src/slic3r/GUI/MultiMachinePage.cpp:482-497  <->  src/slic3r/GUI/MultiTaskManagerPage.cpp:840-849  (STRUCTURAL, weighted=0.802452, line=0.5)
  src/slic3r/GUI/Gizmos/GLGizmoHollow.cpp:197-238  <->  src/slic3r/GUI/Gizmos/GLGizmoSlaSupports.cpp:282-326  (STRUCTURAL, weighted=0.801949, line=0.521739)
  src/libslic3r/PresetBundle.cpp:4735-4753  <->  src/libslic3r/PresetBundle.cpp:4985-5003  (EXACT, weighted=0.8, line=1)
  src/eigen/Eigen/src/Core/products/SelfadjointMatrixVector.h:106-108  <->  src/eigen/Eigen/src/Core/products/SelfadjointMatrixVector.h:130-132  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/PartSkipDialog.cpp:688-695  <->  src/slic3r/GUI/PartSkipDialog.cpp:1026-1033  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/HelioReleaseNote.cpp:3117-3122  <->  src/slic3r/GUI/HelioReleaseNote.cpp:3840-3845  (EXACT, weighted=0.8, line=1)
  src/libslic3r/PresetBundle.cpp:5275-5281  <->  src/libslic3r/PresetBundle.cpp:5321-5327  (LITERAL, weighted=0.8, line=0.75)
  src/slic3r/GUI/NotificationManager.cpp:2809-2812  <->  src/slic3r/GUI/NotificationManager.cpp:2834-2837  (RENAMED, weighted=0.8, line=0.6)
  src/slic3r/GUI/AmsMappingPopup.cpp:1165-1168  <->  src/slic3r/GUI/AmsMappingPopup.cpp:1784-1787  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/NotificationManager.cpp:2785-2788  <->  src/slic3r/GUI/NotificationManager.cpp:2809-2812  (RENAMED, weighted=0.8, line=0.6)
  src/slic3r/GUI/NotificationManager.cpp:2785-2788  <->  src/slic3r/GUI/NotificationManager.cpp:2834-2837  (RENAMED, weighted=0.8, line=0.6)
  src/eigen/Eigen/src/Core/ProductEvaluators.h:676-678  <->  src/eigen/Eigen/src/Core/ProductEvaluators.h:687-689  (STRUCTURAL, weighted=0.8, line=0.5)
  src/eigen/Eigen/src/Core/PlainObjectBase.h:750-752  <->  src/eigen/Eigen/src/Core/PlainObjectBase.h:763-765  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/NotificationManager.cpp:2769-2780  <->  src/slic3r/GUI/NotificationManager.cpp:2793-2804  (RENAMED, weighted=0.8, line=0.636364)
  src/nlohmann/detail/json_pointer.hpp:549-583  <->  src/nlohmann/detail/json_pointer.hpp:654-688  (EXACT, weighted=0.8, line=1)
  src/nlohmann/detail/input/parser.hpp:207-209  <->  src/nlohmann/detail/input/parser.hpp:219-221  (MIXED, weighted=0.8, line=0.5)
  src/nlohmann/detail/input/lexer.hpp:1098-1117  <->  src/nlohmann/detail/input/lexer.hpp:1189-1208  (MIXED, weighted=0.8, line=0.789474)
  src/slic3r/GUI/HMSPanel.cpp:85-92  <->  src/slic3r/GUI/HMSPanel.cpp:112-119  (EXACT, weighted=0.8, line=1)
  src/nlohmann/detail/input/json_sax.hpp:223-230  <->  src/nlohmann/detail/input/json_sax.hpp:249-256  (MIXED, weighted=0.8, line=0.5)
  src/nlohmann/detail/conversions/to_json.hpp:174-181  <->  src/nlohmann/detail/conversions/to_json.hpp:243-250  (RENAMED, weighted=0.8, line=0.555556)
  src/slic3r/GUI/Gizmos/GizmoObjectManipulation.cpp:855-860  <->  src/slic3r/GUI/Gizmos/GizmoObjectManipulation.cpp:1246-1251  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/ObjectDataViewModel.cpp:1365-1379  <->  src/slic3r/GUI/ObjectDataViewModel.cpp:1394-1408  (RENAMED, weighted=0.8, line=0.666667)
  src/slic3r/GUI/HelioReleaseNote.cpp:3418-3423  <->  src/slic3r/GUI/HelioReleaseNote.cpp:3840-3845  (EXACT, weighted=0.8, line=1)
  src/eigen/Eigen/src/Core/products/GeneralMatrixVector.h:484-486  <->  src/eigen/Eigen/src/Core/products/GeneralMatrixVector.h:559-561  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/HelioReleaseNote.cpp:3378-3382  <->  src/slic3r/GUI/HelioReleaseNote.cpp:4222-4227  (RENAMED, weighted=0.8, line=0.666667)
  src/eigen/Eigen/src/Core/DenseStorage.h:479-488  <->  src/eigen/Eigen/src/Core/DenseStorage.h:553-562  (RENAMED, weighted=0.8, line=0.538462)
  src/slic3r/GUI/AmsMappingPopup.cpp:1165-1168  <->  src/slic3r/GUI/AmsMappingPopup.cpp:1551-1554  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/HelioReleaseNote.cpp:3117-3122  <->  src/slic3r/GUI/HelioReleaseNote.cpp:3418-3423  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/HelioReleaseNote.cpp:2605-2610  <->  src/slic3r/GUI/HelioReleaseNote.cpp:2625-2630  (RENAMED, weighted=0.8, line=0.714286)
  src/slic3r/GUI/HelioReleaseNote.cpp:2404-2413  <->  src/slic3r/GUI/HelioReleaseNote.cpp:2420-2429  (EXACT, weighted=0.8, line=1)
  src/eigen/Eigen/src/Core/products/GeneralMatrixVector.h:207-210  <->  src/eigen/Eigen/src/Core/products/GeneralMatrixVector.h:276-279  (EXACT, weighted=0.8, line=1)
  src/libslic3r/PresetBundle.cpp:5210-5214  <->  src/libslic3r/PresetBundle.cpp:5299-5303  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/AMSDryControl.cpp:437-442  <->  src/slic3r/GUI/AMSDryControl.cpp:464-469  (EXACT, weighted=0.8, line=1)
  src/libslic3r/Print.cpp:596-601  <->  src/libslic3r/Print.cpp:939-944  (EXACT, weighted=0.8, line=1)
  src/libslic3r/PresetBundle.cpp:5261-5270  <->  src/libslic3r/PresetBundle.cpp:5306-5315  (LITERAL, weighted=0.8, line=0.818182)
  src/slic3r/GUI/HelioReleaseNote.cpp:2179-2184  <->  src/slic3r/GUI/HelioReleaseNote.cpp:3840-3845  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/HelioReleaseNote.cpp:2179-2184  <->  src/slic3r/GUI/HelioReleaseNote.cpp:3418-3423  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/HelioReleaseNote.cpp:2179-2184  <->  src/slic3r/GUI/HelioReleaseNote.cpp:3117-3122  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/PartPlate.cpp:1145-1146  <->  src/slic3r/GUI/PartPlate.cpp:1293-1294  (EXACT, weighted=0.8, line=1)
  src/eigen/Eigen/src/SVD/JacobiSVD.h:161-167  <->  src/eigen/Eigen/src/SVD/JacobiSVD.h:260-266  (EXACT, weighted=0.8, line=1)
  src/libslic3r/PresetBundle.cpp:265-271  <->  src/libslic3r/PresetBundle.cpp:3490-3497  (EXACT, weighted=0.8, line=0.5)
  src/slic3r/GUI/AmsMappingPopup.cpp:1784-1787  <->  src/slic3r/GUI/AmsMappingPopup.cpp:1868-1871  (EXACT, weighted=0.8, line=1)
  src/eigen/Eigen/src/Core/arch/AltiVec/Complex.h:244-246  <->  src/eigen/Eigen/src/Core/arch/AltiVec/Complex.h:421-423  (RENAMED, weighted=0.8, line=0.5)
  src/slic3r/GUI/AmsMappingPopup.cpp:1551-1554  <->  src/slic3r/GUI/AmsMappingPopup.cpp:1868-1871  (EXACT, weighted=0.8, line=1)
  src/libslic3r/PresetBundle.cpp:5204-5207  <->  src/libslic3r/PresetBundle.cpp:5293-5296  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/NetworkTestDialog.cpp:855-859  <->  src/slic3r/GUI/NetworkTestDialog.cpp:914-918  (LITERAL, weighted=0.8, line=0.666667)
  src/eigen/Eigen/src/Geometry/Transform.h:1089-1091  <->  src/eigen/Eigen/src/Geometry/Transform.h:1118-1120  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/PartPlate.cpp:1151-1154  <->  src/slic3r/GUI/PartPlate.cpp:1299-1302  (EXACT, weighted=0.8, line=1)
  src/libslic3r/PresetBundle.cpp:5231-5237  <->  src/libslic3r/PresetBundle.cpp:5275-5281  (LITERAL, weighted=0.8, line=0.75)
  src/libslic3r/PresetBundle.cpp:5204-5207  <->  src/libslic3r/PresetBundle.cpp:5248-5251  (EXACT, weighted=0.8, line=1)
  src/libslic3r/PresetBundle.cpp:4916-4923  <->  src/libslic3r/PresetBundle.cpp:5166-5173  (EXACT, weighted=0.8, line=1)
  src/eigen/Eigen/src/Jacobi/Jacobi.h:348-351  <->  src/eigen/Eigen/src/Jacobi/Jacobi.h:396-399  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/MultiTaskManagerPage.cpp:840-849  <->  src/slic3r/GUI/MultiTaskManagerPage.cpp:1365-1375  (EXACT, weighted=0.8, line=1)
  src/libslic3r/PresetBundle.cpp:4894-4911  <->  src/libslic3r/PresetBundle.cpp:5144-5161  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/AmsMappingPopup.cpp:1551-1554  <->  src/slic3r/GUI/AmsMappingPopup.cpp:2082-2085  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/Gizmos/GizmoObjectManipulation.cpp:1133-1134  <->  src/slic3r/GUI/Gizmos/GizmoObjectManipulation.cpp:1407-1408  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/Gizmos/GizmoObjectManipulation.cpp:1319-1322  <->  src/slic3r/GUI/Gizmos/GizmoObjectManipulation.cpp:1376-1379  (MIXED, weighted=0.8, line=0.6)
  src/slic3r/GUI/AmsMappingPopup.cpp:1165-1168  <->  src/slic3r/GUI/AmsMappingPopup.cpp:2082-2085  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/HMSPanel.cpp:75-82  <->  src/slic3r/GUI/HMSPanel.cpp:102-109  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/NotificationManager.cpp:1918-1920  <->  src/slic3r/GUI/NotificationManager.cpp:2004-2006  (EXACT, weighted=0.8, line=1)
  src/libslic3r/PresetBundle.cpp:2112-2117  <->  src/libslic3r/PresetBundle.cpp:2132-2137  (LITERAL, weighted=0.8, line=0.5)
  src/slic3r/GUI/AmsMappingPopup.cpp:1165-1168  <->  src/slic3r/GUI/AmsMappingPopup.cpp:1868-1871  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/AmsMappingPopup.cpp:1551-1554  <->  src/slic3r/GUI/AmsMappingPopup.cpp:1784-1787  (EXACT, weighted=0.8, line=1)
  src/libslic3r/PresetBundle.cpp:5254-5258  <->  src/libslic3r/PresetBundle.cpp:5299-5303  (EXACT, weighted=0.8, line=1)
  src/libslic3r/PresetBundle.cpp:5248-5251  <->  src/libslic3r/PresetBundle.cpp:5293-5296  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/Gizmos/GizmoObjectManipulation.cpp:979-984  <->  src/slic3r/GUI/Gizmos/GizmoObjectManipulation.cpp:1341-1346  (LITERAL, weighted=0.8, line=0.5)
  src/slic3r/GUI/Gizmos/GLGizmoSimplify.cpp:326-331  <->  src/slic3r/GUI/Gizmos/GLGizmoSimplify.cpp:339-344  (EXACT, weighted=0.8, line=1)
  src/libslic3r/PresetBundle.cpp:5231-5237  <->  src/libslic3r/PresetBundle.cpp:5321-5327  (LITERAL, weighted=0.8, line=0.75)
  src/eigen/Eigen/src/PaStiXSupport/PaStiXSupport.h:584-587  <->  src/eigen/Eigen/src/PaStiXSupport/PaStiXSupport.h:670-672  (EXACT, weighted=0.8, line=0.75)
  src/slic3r/GUI/3DScene.cpp:269-270  <->  src/slic3r/GUI/3DScene.cpp:326-327  (EXACT, weighted=0.8, line=1)
  src/eigen/Eigen/src/Core/arch/ZVector/Complex.h:219-222  <->  src/eigen/Eigen/src/Core/arch/ZVector/Complex.h:245-248  (RENAMED, weighted=0.8, line=0.6)
  src/libslic3r/PresetBundle.cpp:4785-4801  <->  src/libslic3r/PresetBundle.cpp:5035-5051  (EXACT, weighted=0.8, line=1)
  src/libslic3r/PresetBundle.cpp:4812-4821  <->  src/libslic3r/PresetBundle.cpp:5062-5071  (EXACT, weighted=0.8, line=1)
  src/libslic3r/PresetBundle.cpp:4851-4880  <->  src/libslic3r/PresetBundle.cpp:5101-5130  (EXACT, weighted=0.8, line=1)
  src/eigen/Eigen/src/Core/arch/ZVector/PacketMath.h:590-593  <->  src/eigen/Eigen/src/Core/arch/ZVector/PacketMath.h:610-613  (EXACT, weighted=0.8, line=1)
  src/libslic3r/PresetBundle.cpp:2261-2266  <->  src/libslic3r/PresetBundle.cpp:2273-2278  (LITERAL, weighted=0.8, line=0.714286)
  src/libslic3r/PresetBundle.cpp:3434-3441  <->  src/libslic3r/PresetBundle.cpp:3490-3497  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/AmsMappingPopup.cpp:386-388  <->  src/slic3r/GUI/AmsMappingPopup.cpp:690-692  (LITERAL, weighted=0.8, line=0.5)
  src/eigen/Eigen/src/Core/arch/ZVector/PacketMath.h:600-603  <->  src/eigen/Eigen/src/Core/arch/ZVector/PacketMath.h:610-613  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/PartPlate.cpp:6165-6170  <->  src/slic3r/GUI/PartPlate.cpp:6186-6191  (MIXED, weighted=0.8, line=0.5)
  src/eigen/Eigen/src/Core/arch/ZVector/PacketMath.h:590-593  <->  src/eigen/Eigen/src/Core/arch/ZVector/PacketMath.h:600-603  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/NotificationManager.cpp:2958-2969  <->  src/slic3r/GUI/NotificationManager.cpp:2982-2994  (MIXED, weighted=0.8, line=0.583333)
  src/libslic3r/PresetBundle.cpp:5217-5226  <->  src/libslic3r/PresetBundle.cpp:5261-5270  (LITERAL, weighted=0.8, line=0.818182)
  src/slic3r/GUI/PartPlate.cpp:6073-6088  <->  src/slic3r/GUI/PartPlate.cpp:6112-6124  (RENAMED, weighted=0.8, line=0.75)
  src/libslic3r/PresetBundle.cpp:4765-4782  <->  src/libslic3r/PresetBundle.cpp:5015-5032  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/AmsMappingPopup.cpp:382-384  <->  src/slic3r/GUI/AmsMappingPopup.cpp:690-692  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/3DScene.cpp:274-275  <->  src/slic3r/GUI/3DScene.cpp:331-332  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/NotificationManager.cpp:663-663  <->  src/slic3r/GUI/NotificationManager.cpp:725-725  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/PartPlate.cpp:1254-1260  <->  src/slic3r/GUI/PartPlate.cpp:1477-1483  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/PartPlate.cpp:1233-1242  <->  src/slic3r/GUI/PartPlate.cpp:1457-1466  (EXACT, weighted=0.8, line=0.777778)
  src/slic3r/GUI/NotificationManager.cpp:630-659  <->  src/slic3r/GUI/NotificationManager.cpp:692-721  (EXACT, weighted=0.8, line=0.913043)
  src/libslic3r/PresetBundle.cpp:5210-5214  <->  src/libslic3r/PresetBundle.cpp:5254-5258  (EXACT, weighted=0.8, line=1)
  src/slic3r/GUI/Gizmos/GLGizmoMove.cpp:346-351  <->  src/slic3r/GUI/Gizmos/GLGizmoMove.cpp:360-365  (STRUCTURAL, weighted=0.8, line=0.5)
  src/slic3r/GUI/Gizmos/GLGizmoMeshBoolean.cpp:1252-1268  <->  src/slic3r/GUI/Gizmos/GLGizmoMeshBoolean.cpp:2746-2762  (EXACT, weighted=0.8, line=0.846154)
  src/slic3r/GUI/NetworkTestDialog.cpp:997-1001  <->  src/slic3r/GUI/NetworkTestDialog.cpp:1053-1057  (LITERAL, weighted=0.8, line=0.666667)
  src/slic3r/GUI/NetworkTestDialog.cpp:905-910  <->  src/slic3r/GUI/NetworkTestDialog.cpp:1045-1050  (LITERAL, weighted=0.8, line=0.714286)
  src/libslic3r/PresetBundle.cpp:5217-5226  <->  src/libslic3r/PresetBundle.cpp:5306-5315  (LITERAL, weighted=0.8, line=0.818182)
